/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-05-23_montoldre/mais/2/im_01681.jpg,214,478,555,670,mais
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-05-23_montoldre/mais/2/im_01681.jpg,1563,435,1917,802,mais
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-05-23_montoldre/mais/2/im_01681.jpg,391,548,487,652,mais_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-05-23_montoldre/mais/2/im_01681.jpg,1747,531,1849,621,mais_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/100/2/im_00215.jpg,1597,790,1995,936,haricot
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/100/2/im_00215.jpg,1963,811,2374,995,haricot
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/100/2/im_00215.jpg,1392,718,1627,1080,haricot
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/100/2/im_00215.jpg,1229,706,1395,1195,haricot
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/100/2/im_00215.jpg,981,713,1131,1006,haricot
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/100/2/im_00215.jpg,604,652,782,1208,haricot
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/100/2/im_00215.jpg,104,679,465,1013,haricot
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/100/2/im_00215.jpg,1,677,161,1147,haricot
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/100/2/im_00215.jpg,261,786,393,942,haricot_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/100/2/im_00215.jpg,82,771,214,920,haricot_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/100/2/im_00215.jpg,636,839,778,973,haricot_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/100/2/im_00215.jpg,972,818,1102,952,haricot_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/100/2/im_00215.jpg,1263,869,1380,993,haricot_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/100/2/im_00215.jpg,1421,848,1546,978,haricot_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/100/2/im_00215.jpg,1712,808,1823,916,haricot_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/100/2/im_00215.jpg,2104,827,2227,948,haricot_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-05-23_montoldre/mais/4/im_04471.jpg,656,264,783,354,mais
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-05-23_montoldre/mais/4/im_04471.jpg,1726,177,2001,518,mais
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-05-23_montoldre/mais/4/im_04471.jpg,674,266,766,362,mais_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-05-23_montoldre/mais/4/im_04471.jpg,1707,296,1801,397,mais_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-05-23_montoldre/mais/2/im_01921.jpg,249,264,387,540,mais
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-05-23_montoldre/mais/2/im_01921.jpg,1550,247,1696,654,mais
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-05-23_montoldre/mais/2/im_01921.jpg,315,404,395,486,mais_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-05-23_montoldre/mais/2/im_01921.jpg,1577,420,1671,521,mais_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-10-05_ctifl/haricot/im_00571.jpg,865,510,1148,924,haricot
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-10-05_ctifl/haricot/im_00571.jpg,1768,805,1964,994,haricot
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-10-05_ctifl/haricot/im_00571.jpg,852,765,946,862,haricot_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-10-05_ctifl/haricot/im_00571.jpg,1773,794,1867,888,haricot_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais/7/im_00010.jpg,1,329,333,1329,mais
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais/7/im_00010.jpg,938,583,1112,1025,mais
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais/7/im_00010.jpg,1529,859,2448,1070,mais
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais/7/im_00010.jpg,246,814,384,970,mais_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais/7/im_00010.jpg,959,779,1101,937,mais_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais/7/im_00010.jpg,1856,884,2001,1031,mais_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/60/2/im_00737.jpg,85,763,302,971,haricot
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/60/2/im_00737.jpg,421,791,738,922,haricot
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/60/2/im_00737.jpg,789,817,1013,984,haricot
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/60/2/im_00737.jpg,956,663,1074,977,haricot
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/60/2/im_00737.jpg,1329,639,1616,1118,haricot
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/60/2/im_00737.jpg,1949,727,2222,1077,haricot
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/60/2/im_00737.jpg,2291,888,2448,999,haricot
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/60/2/im_00737.jpg,114,818,236,944,haricot_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/60/2/im_00737.jpg,506,797,642,918,haricot_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/60/2/im_00737.jpg,840,850,951,969,haricot_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/60/2/im_00737.jpg,963,754,1085,865,haricot_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/60/2/im_00737.jpg,1392,829,1526,971,haricot_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/60/2/im_00737.jpg,1991,878,2123,1001,haricot_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/60/2/im_00737.jpg,2265,854,2402,986,haricot_tige
/media/deepwater/DATA/Shared/Louis/datasets/validation_set/im_00237.jpg,175,504,407,981,haricot
/media/deepwater/DATA/Shared/Louis/datasets/validation_set/im_00237.jpg,434,537,731,1075,haricot
/media/deepwater/DATA/Shared/Louis/datasets/validation_set/im_00237.jpg,713,634,1251,978,haricot
/media/deepwater/DATA/Shared/Louis/datasets/validation_set/im_00237.jpg,1240,707,1454,1113,haricot
/media/deepwater/DATA/Shared/Louis/datasets/validation_set/im_00237.jpg,1599,549,1843,1078,haricot
/media/deepwater/DATA/Shared/Louis/datasets/validation_set/im_00237.jpg,1825,713,2251,990,haricot
/media/deepwater/DATA/Shared/Louis/datasets/validation_set/im_00237.jpg,2099,678,2431,1063,haricot
/media/deepwater/DATA/Shared/Louis/datasets/validation_set/im_00237.jpg,255,720,395,865,haricot_tige
/media/deepwater/DATA/Shared/Louis/datasets/validation_set/im_00237.jpg,595,744,740,895,haricot_tige
/media/deepwater/DATA/Shared/Louis/datasets/validation_set/im_00237.jpg,942,746,1102,901,haricot_tige
/media/deepwater/DATA/Shared/Louis/datasets/validation_set/im_00237.jpg,1263,825,1410,971,haricot_tige
/media/deepwater/DATA/Shared/Louis/datasets/validation_set/im_00237.jpg,1633,761,1755,891,haricot_tige
/media/deepwater/DATA/Shared/Louis/datasets/validation_set/im_00237.jpg,1925,805,2053,929,haricot_tige
/media/deepwater/DATA/Shared/Louis/datasets/validation_set/im_00237.jpg,2136,786,2282,935,haricot_tige
/media/deepwater/DATA/Shared/Louis/datasets/validation_set/im_00237.jpg,1,788,159,928,haricot_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-05-23_montoldre/mais/2/im_02211.jpg,88,286,203,666,mais
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-05-23_montoldre/mais/2/im_02211.jpg,1318,459,1531,640,mais
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-05-23_montoldre/mais/2/im_02211.jpg,151,493,251,607,mais_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-05-23_montoldre/mais/2/im_02211.jpg,1315,549,1409,647,mais_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-07-03_larrere/poireau/3/im_00310.jpg,1,661,330,945,poireau
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-07-03_larrere/poireau/3/im_00310.jpg,210,539,710,929,poireau
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-07-03_larrere/poireau/3/im_00310.jpg,1088,339,1734,937,poireau
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-07-03_larrere/poireau/3/im_00310.jpg,1474,493,1717,874,poireau
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-07-03_larrere/poireau/3/im_00310.jpg,1866,647,2048,839,poireau
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-07-03_larrere/poireau/3/im_00310.jpg,258,701,363,799,poireau_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-07-03_larrere/poireau/3/im_00310.jpg,622,682,734,793,poireau_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-07-03_larrere/poireau/3/im_00310.jpg,1105,665,1211,780,poireau_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-07-03_larrere/poireau/3/im_00310.jpg,1459,654,1551,748,poireau_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-07-03_larrere/poireau/3/im_00310.jpg,1832,664,1936,765,poireau_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-10-05_ctifl/haricot/im_01121.jpg,1718,754,1978,989,haricot
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-10-05_ctifl/haricot/im_01121.jpg,1692,753,1790,855,haricot_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-10-05_ctifl/haricot/im_01121.jpg,773,710,863,796,haricot_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-10-05_ctifl/haricot/im_01121.jpg,779,664,883,804,haricot
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-05-23_montoldre/mais/4/im_04121.jpg,1163,226,1380,408,mais
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-05-23_montoldre/mais/4/im_04121.jpg,1201,261,1293,354,mais_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais/6/im_01119.jpg,1,841,791,1388,mais
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais/6/im_01119.jpg,1393,401,1825,2035,mais
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais/6/im_01119.jpg,2082,449,2448,1729,mais
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais/6/im_01119.jpg,487,946,651,1110,mais_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais/6/im_01119.jpg,1389,865,1572,1042,mais_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais/6/im_01119.jpg,2080,986,2251,1163,mais_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-07-03_larrere/poireau/4/im_00766.jpg,1,618,207,808,poireau
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-07-03_larrere/poireau/4/im_00766.jpg,445,726,804,1045,poireau
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-07-03_larrere/poireau/4/im_00766.jpg,1069,642,1266,835,poireau
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-07-03_larrere/poireau/4/im_00766.jpg,1471,247,2048,763,poireau
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-07-03_larrere/poireau/4/im_00766.jpg,149,687,246,792,poireau_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-07-03_larrere/poireau/4/im_00766.jpg,625,718,725,824,poireau_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-07-03_larrere/poireau/4/im_00766.jpg,1083,721,1174,815,poireau_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-07-03_larrere/poireau/4/im_00766.jpg,1557,684,1658,787,poireau_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-05-23_montoldre/mais/1/im_00171.jpg,1076,1,1399,520,mais
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-05-23_montoldre/mais/1/im_00171.jpg,1131,193,1232,295,mais_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/50/1/im_00007.jpg,1,1160,436,1348,mais
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/50/1/im_00007.jpg,806,1039,1323,1428,mais
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/50/1/im_00007.jpg,1531,925,1953,1376,mais
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/50/1/im_00007.jpg,153,1135,274,1269,mais_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/50/1/im_00007.jpg,957,1120,1082,1252,mais_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/50/1/im_00007.jpg,1693,1137,1812,1261,mais_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/50/1/im_00007.jpg,2287,1120,2421,1244,mais_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/60/1/im_00829.jpg,1,547,459,908,mais
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/60/1/im_00829.jpg,703,369,1276,868,mais
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/60/1/im_00829.jpg,1599,587,2099,1163,mais
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/60/1/im_00829.jpg,204,652,333,776,mais_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/60/1/im_00829.jpg,997,618,1131,748,mais_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/mais_haricot_feverole_pois/60/1/im_00829.jpg,1651,733,1782,859,mais_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-07-03_larrere/poireau/3/im_00515.jpg,1,574,217,701,poireau
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-07-03_larrere/poireau/3/im_00515.jpg,290,486,603,751,poireau
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-07-03_larrere/poireau/3/im_00515.jpg,764,586,1020,732,poireau
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-07-03_larrere/poireau/3/im_00515.jpg,1301,320,2010,708,poireau
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-07-03_larrere/poireau/3/im_00515.jpg,1704,502,2048,731,poireau
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-07-03_larrere/poireau/3/im_00515.jpg,168,628,249,712,poireau_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-07-03_larrere/poireau/3/im_00515.jpg,553,621,618,710,poireau_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-07-03_larrere/poireau/3/im_00515.jpg,920,605,1006,689,poireau_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-07-03_larrere/poireau/3/im_00515.jpg,1344,621,1434,713,poireau_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-07-03_larrere/poireau/3/im_00515.jpg,1706,653,1788,735,poireau_tige
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-09-25_montoldre/haricot/im_00401.jpg,208,551,622,883,haricot
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-09-25_montoldre/haricot/im_00401.jpg,754,520,1111,953,haricot
/media/deepwater/DATA/Shared/Louis/datasets/training_set/2019-09-25_montoldre/haricot/im_00401.jpg,648,680,795,753,haricot
